Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
75,mapPartitions at GraphImpl.scala:235,66 70 67 74 68,1200,0,0,0,False,
79,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
80,mapPartitions at VertexRDDImpl.scala:247,79,1200,0,0,0,False,
81,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
82,mapPartitions at VertexRDDImpl.scala:247,81,1200,0,0,0,False,
83,mapPartitions at GraphImpl.scala:235,82 80,1200,0,0,0,False,
84,mapPartitions at VertexRDDImpl.scala:247,81 83,1200,0,0,0,False,
85,mapPartitions at VertexRDDImpl.scala:247,81,1200,0,0,0,False,
86,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
87,mapPartitions at VertexRDDImpl.scala:247,86,1200,0,0,0,False,
88,mapPartitions at GraphImpl.scala:235,85 87,1200,0,0,0,False,
89,mapPartitions at VertexRDDImpl.scala:251,88 86,1200,0,0,0,False,
90,mapPartitions at GraphImpl.scala:235,84 85 89 87,1200,0,0,0,False,
91,mapPartitions at VertexRDDImpl.scala:247,88 86 90,1200,0,0,0,False,
92,mapPartitions at VertexRDDImpl.scala:247,88 86,1200,0,0,0,False,
93,mapPartitions at VertexRDDImpl.scala:247,86,1200,0,0,0,False,
94,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
95,mapPartitions at VertexRDDImpl.scala:247,94,1200,0,0,0,False,
96,mapPartitions at GraphImpl.scala:235,93 95,1200,0,0,0,False,
97,mapPartitions at VertexRDDImpl.scala:251,96 94,1200,0,0,0,False,
98,mapPartitions at GraphImpl.scala:235,93 97 95 92,1200,0,0,0,False,
99,mapPartitions at VertexRDDImpl.scala:251,96 94 98,1200,0,0,0,False,
100,mapPartitions at GraphImpl.scala:235,99 93 91 95 92,1200,0,0,0,False,
101,mapPartitions at VertexRDDImpl.scala:247,96 100 94 98,1200,0,0,0,False,
102,mapPartitions at VertexRDDImpl.scala:247,96 94 98,1200,0,0,0,False,
103,mapPartitions at VertexRDDImpl.scala:247,96 94,1200,0,0,0,False,
104,mapPartitions at VertexRDDImpl.scala:247,94,1200,0,0,0,False,
105,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
106,mapPartitions at VertexRDDImpl.scala:247,105,1200,0,0,0,False,
107,mapPartitions at GraphImpl.scala:235,104 106,1200,0,0,0,False,
108,mapPartitions at VertexRDDImpl.scala:251,107 105,1200,0,0,0,False,
109,mapPartitions at GraphImpl.scala:235,103 104 108 106,1200,0,0,0,False,
110,mapPartitions at VertexRDDImpl.scala:251,107 105 109,1200,0,0,0,False,
111,mapPartitions at GraphImpl.scala:235,102 103 104 106 110,1200,0,0,0,False,
112,mapPartitions at VertexRDDImpl.scala:251,107 111 105 109,1200,0,0,0,False,
113,mapPartitions at GraphImpl.scala:235,102 103 104 101 112 106,1200,0,0,0,False,
115,mapPartitions at VertexRDDImpl.scala:247,107 111 105 109,1200,0,0,0,False,
116,mapPartitions at VertexRDDImpl.scala:247,107 105 109,1200,0,0,0,False,
117,mapPartitions at VertexRDDImpl.scala:247,107 105,1200,0,0,0,False,
118,mapPartitions at VertexRDDImpl.scala:247,105,1200,0,0,0,False,
119,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
120,mapPartitions at VertexRDDImpl.scala:247,119,1200,0,0,0,False,
121,mapPartitions at GraphImpl.scala:235,118 120,1200,0,0,0,False,
122,mapPartitions at VertexRDDImpl.scala:251,121 119,1200,0,0,0,False,
123,mapPartitions at GraphImpl.scala:235,117 118 122 120,1200,0,0,0,False,
124,mapPartitions at VertexRDDImpl.scala:251,121 119 123,1200,0,0,0,False,
125,mapPartitions at GraphImpl.scala:235,117 118 120 124 116,1200,0,0,0,False,
126,mapPartitions at VertexRDDImpl.scala:251,121 125 119 123,1200,0,0,0,False,
127,mapPartitions at GraphImpl.scala:235,117 118 115 126 120 116,1200,0,0,0,False,
1,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
7,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
8,mapPartitions at VertexRDDImpl.scala:247,7,1200,0,0,0,False,
9,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
10,mapPartitions at VertexRDDImpl.scala:247,9,1200,0,0,0,False,
11,mapPartitions at GraphImpl.scala:235,10 8,1200,0,0,0,False,
13,mapPartitions at VertexRDDImpl.scala:247,9,1200,0,0,0,False,
14,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
15,mapPartitions at VertexRDDImpl.scala:247,14,1200,0,0,0,False,
16,mapPartitions at GraphImpl.scala:235,15 13,1200,0,0,0,False,
20,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
21,mapPartitions at VertexRDDImpl.scala:247,20,1200,0,0,0,False,
22,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
23,mapPartitions at VertexRDDImpl.scala:247,22,1200,0,0,0,False,
24,mapPartitions at GraphImpl.scala:235,21 23,1200,0,0,0,False,
25,mapPartitions at VertexRDDImpl.scala:247,24 22,1200,0,0,0,False,
26,mapPartitions at VertexRDDImpl.scala:247,22,1200,0,0,0,False,
27,mapPartitions at VertexRDD.scala:358,,1200,0,0,0,False,
28,mapPartitions at VertexRDDImpl.scala:247,27,1200,0,0,0,False,
29,mapPartitions at GraphImpl.scala:235,28 26,1200,0,0,0,False,
30,mapPartitions at VertexRDDImpl.scala:251,27 29,1200,0,0,0,False,
